avg_frame_rate,bit_rate,bits_per_raw_sample,chroma_location,codec_long_name,codec_name,codec_tag,codec_tag_string,codec_time_base,codec_type,coded_height,coded_width,color_primaries,color_range,color_space,color_transfer,display_aspect_ratio,disposition,duration,duration_ts,has_b_frames,height,index,is_avc,level,nal_length_size,nb_frames,pix_fmt,profile,r_frame_rate,refs,sample_aspect_ratio,start_pts,start_time,tags,time_base,width,class
30/1,55434,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,864,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",10.633333,163328,2,480,0,true,31,4,319,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,854,0.6
25/1,57946,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",19.400000,248320,2,480,0,true,30,4,485,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,640,0.6
30/1,46302,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",12.000000,184320,2,480,0,true,30,4,360,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,640,0.6
25/1,21607,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",21.200000,271360,2,480,0,true,30,4,530,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,640,0.6
25/1,60369,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",28.680000,367104,2,720,0,true,31,4,717,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,1280,0.6
30/1,311127,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,1088,1920,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",10.766667,165376,2,1080,0,true,40,4,323,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1920,0.6
25/1,38588,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,656,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",16.680000,213504,2,480,0,true,30,4,417,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,656,0.6
30/1,69014,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",12.266667,188416,2,480,0,true,30,4,368,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,640,0.6
30/1,61672,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",13.133333,201728,2,480,0,true,30,4,394,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,640,0.6
25/1,61255,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",14.920000,190976,2,720,0,true,31,4,373,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,1280,0.6
25/1,94214,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,656,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",17.240000,220672,2,480,0,true,30,4,431,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,656,0.6
30/1,41875,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,720,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",22.300000,342528,2,480,0,true,30,4,669,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,720,0.6
25/1,52125,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",28.840000,369152,2,480,0,true,30,4,721,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,640,0.6
25/1,148200,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,608,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",33.760000,432128,2,480,0,true,30,4,844,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,600,0.6
25/1,64610,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,656,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",13.480000,172544,2,480,0,true,30,4,337,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,654,0.6
30/1,53570,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",14.100000,216576,2,480,0,true,30,4,423,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,640,0.6
25/1,60372,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",37.200000,476160,2,480,0,true,30,4,930,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,640,0.6
25/1,51846,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",16.080000,205824,2,480,0,true,30,4,402,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,640,0.6
25/1,280587,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",17.680000,226304,2,720,0,true,31,4,442,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,1280,0.6
30/1,151239,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,720,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",14.500000,222720,2,480,0,true,30,4,435,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,720,0.6
30/1,97700,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",17.933333,275456,2,720,0,true,31,4,538,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,0.6
30/1,68547,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",13.366667,205312,2,480,0,true,30,4,401,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,640,0.6
30/1,182160,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",25.800000,396288,2,720,0,true,31,4,774,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,0.6
25/1,71215,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",14.680000,187904,2,480,0,true,30,4,367,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,640,0.6
30/1,136655,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,656,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",15.100000,231936,2,480,0,true,30,4,453,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,654,0.6
25/1,88007,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,656,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",12.440000,159232,2,480,0,true,30,4,311,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,656,0.6
25/1,64852,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",28.120000,359936,2,720,0,true,31,4,703,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,1280,0.6
25/1,188414,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,1088,1920,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",13.800000,176640,2,1080,0,true,40,4,345,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,1920,0.6
30/1,189031,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",20.433333,313856,2,720,0,true,31,4,613,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,0.6
30/1,89432,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",10.966667,168448,2,720,0,true,31,4,329,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,0.6
25/1,40535,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",24.440000,312832,2,480,0,true,30,4,611,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,640,0.6
25/1,102502,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",20.920000,267776,2,720,0,true,31,4,523,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,1280,0.6
30/1,111653,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",14.133333,217088,2,720,0,true,31,4,424,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,0.6
25/1,29732,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,656,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",19.320000,247296,2,480,0,true,30,4,483,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,656,0.6
25/1,56785,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,608,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",46.800000,599040,2,480,0,true,30,4,1170,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,600,0.6
25/1,44656,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",12.640000,161792,2,480,0,true,30,4,316,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,640,0.6
30/1,302751,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,1088,1920,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",18.166667,279040,2,1080,0,true,40,4,545,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1920,0.6
24/1,369923,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/48,video,1088,1920,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",15.625000,192000,2,1080,0,true,40,4,375,yuv444p,High 4:4:4 Predictive,24/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12288,1920,0.6
25/1,118300,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",13.160000,168448,2,480,0,true,30,4,329,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,640,0.6
30/1,68706,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",31.166667,478720,2,720,0,true,31,4,935,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,0.6
25/1,33035,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",12.360000,158208,2,480,0,true,30,4,309,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,640,0.6
25/1,129627,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",26.600000,340480,2,480,0,true,30,4,665,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,640,0.6
25/1,128245,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",30.040000,384512,2,720,0,true,31,4,751,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,1280,0.6
30/1,289470,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",22.900000,351744,2,720,0,true,31,4,687,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,0.6
30/1,63358,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,672,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",21.300000,327168,2,480,0,true,30,4,639,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,658,0.6
25/1,64516,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,720,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",18.400000,235520,2,480,0,true,30,4,460,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,720,0.6
24/1,131186,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/48,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",12.833333,157696,2,720,0,true,31,4,308,yuv444p,High 4:4:4 Predictive,24/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12288,1280,0.6
25/1,136905,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",22.360000,286208,2,720,0,true,31,4,559,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,1280,0.6
